"cycle_id","measure_time","measurement_row_n","prefix24_estimate_n","distinct_target_ip_estimate_n","structured_path_nonempty_row_n","reached_target_row_n","responded_hop_sum","star_hop_sum","target_hash_xor","target_hash_sum","measurement_hash_xor","measurement_hash_sum"
202409291628,"2024-09-29 08:28:49.000000",170691,42802,169772,170691,24914,1209624,257328,7386574929259762799,5863956350282456949,227761861136069207,9256726353188013057
202409291728,"2024-09-29 09:28:49.000000",170587,42802,170560,170587,25057,1198764,260045,343290869884808572,4059531956421711808,3238903777900770290,15393980876202307174
202409291828,"2024-09-29 10:28:49.000000",170619,42802,171230,170619,24928,1201419,259690,8835732475356970515,1434625268655057091,9649847630827315284,5019741356226240848
202409291928,"2024-09-29 11:28:49.000000",170705,42802,171404,170705,24945,1210197,259650,7956585155997052331,5019564814439373687,4176078758158580766,1538787237232917742
202409292028,"2024-09-29 12:28:49.000000",170670,42802,170409,170670,24730,1211762,262032,11826309794976157994,4280817574333111410,8871970487323809995,6436893795854790389
202409292128,"2024-09-29 13:28:49.000000",170711,42802,170288,170711,24449,1220405,257250,8479248179257989205,2633811625496963579,1648600795187398780,8599788991567924052
202409292228,"2024-09-29 14:28:49.000000",170743,42802,171482,170743,24552,1221091,256468,2117762634126385627,6206718402590550995,17487585810821415543,13065449273894375929
202409292328,"2024-09-29 15:28:49.000000",170682,42802,170347,170682,24469,1217851,259202,7417422026399086097,2759302672390984145,1026040152298499293,14820167473816127975
202409300028,"2024-09-29 16:28:49.000000",170739,42802,170472,170739,24378,1212956,252081,875594649144220811,4970261640608814213,6130259084230715996,14825314405078113854
202409300128,"2024-09-29 17:28:49.000000",170828,42802,170939,170828,24432,1212672,253154,15428262858156825661,13776707252535643895,15865436872323149230,13383866502897129710
202409300228,"2024-09-29 18:28:49.000000",170740,42802,170828,170740,24387,1208721,254626,468206954366345451,6738180696570433729,9722765952359372393,15226620932241476183
202409300328,"2024-09-29 19:28:49.000000",170763,42802,171289,170763,24249,1230847,274669,3423908507052789208,17853595218060550796,12679343358681562373,13348460473817853443
202409300428,"2024-09-29 20:28:49.000000",170702,42802,170961,170702,24505,1202451,256468,11738892778681392356,6123409134522421370,5785890927326729895,3819836826110029213
202409300528,"2024-09-29 21:28:49.000000",170602,42802,170138,170602,24478,1191314,254662,1358588455135258899,8846674192091561675,7766140307773965424,11401323496667777644
202409300628,"2024-09-29 22:28:49.000000",170645,42802,169718,170645,24889,1189691,253088,6066156320395800611,7076785468628014153,3071503993215909677,7471900747844086041
202409300728,"2024-09-29 23:28:49.000000",170579,42802,170358,170579,24854,1183912,256534,1447406842356286603,3961751854229809077,6535143806475623433,8501792314852430175
202409300828,"2024-09-30 00:28:49.000000",170671,42802,170677,170671,24926,1186550,254479,779102643765184306,5598398616938522808,6193865325753963099,11909888235933159021
202409300928,"2024-09-30 01:28:49.000000",170647,42802,170189,170647,24648,1183826,255315,6983990957244692373,12201733611691215553,7261579907240091240,2786321788823550914
202409301028,"2024-09-30 02:28:49.000000",170638,42802,170182,170638,24777,1182766,258333,13239241155200002688,15779768311215500806,4750673109787015262,15398291768966589666
202409301128,"2024-09-30 03:28:49.000000",170486,42802,170523,170486,24925,1171263,262252,10639244047412038480,8153895873902612588,11985994118155964230,9232096908022788278
202409301228,"2024-09-30 04:28:49.000000",170600,42802,170718,170600,24990,1180081,260634,1394870286121081445,6000445218838970191,3351198684760633125,376439581904631713
202409301328,"2024-09-30 05:28:49.000000",170664,42802,170887,170664,24929,1182595,258597,7452435059249880712,15333731606947518684,7430252693104449488,15859697926140893406
202409301428,"2024-09-30 06:28:49.000000",170576,42802,171097,170576,24966,1176469,260839,1621493909784161545,8030978878745139813,2173126314842369596,15393828008631651452
202409301528,"2024-09-30 07:28:49.000000",170633,42802,171053,170633,25073,1169362,257008,578090519751620972,11202339458085050534,17688190323517250479,11057170650596325309
202409301628,"2024-09-30 08:28:49.000000",170444,42802,170769,170444,24940,1170282,261398,14634738240267491955,9995225659464629559,17517915755965802591,2411698298713478929
202409301728,"2024-09-30 09:28:49.000000",170501,42802,170891,170501,24847,1171027,263128,10121382310906871217,10976324455167782709,13651291888045806550,12787326930283497734
202409301828,"2024-09-30 10:28:49.000000",170694,42802,170090,170694,24759,1173488,264639,14690612459156745379,12903267988380876711,18088240003227879361,5885055414057924497
202409301928,"2024-09-30 11:28:49.000000",170634,42802,170527,170634,24882,1176889,263717,6570989303887772330,969660303400551208,6835148979908489705,11892014601441025313
202409302028,"2024-09-30 12:28:49.000000",170613,42802,170906,170613,24619,1183695,262059,5720047909870840934,713342119885550824,6513862851288188937,8361815166588092247
202409302128,"2024-09-30 13:28:49.000000",170684,42802,171031,170684,24163,1193548,254603,15264393449593695176,12477382321454212648,1467891794982819821,7397658741653937255
202409302228,"2024-09-30 14:28:49.000000",170660,42802,170755,170660,24073,1194620,255777,17646813371492048830,2628991058779099470,16063848886316665989,9410445743885619887
202409302328,"2024-09-30 15:28:49.000000",170608,42802,170666,170608,23987,1190653,259201,17595998034543004262,3954816499542311352,16717168484033804005,2225028058441533419
202410010028,"2024-09-30 16:28:49.000000",170687,42802,170861,170687,23485,1195135,250307,5218936479882739114,17277028542100893544,3438210630163794618,6032016088762996274
202410010128,"2024-09-30 17:28:49.000000",170697,42802,171326,170697,23340,1194085,248672,9226801310412535889,9252036738254995959,15961539153752115010,8433059678517327076
202410010228,"2024-09-30 18:28:49.000000",170767,42802,170674,170767,23721,1197021,248436,5743286011189456560,14713407167367277316,7789484765286761288,6634960460754758080
202410010328,"2024-09-30 19:28:49.000000",170677,42802,170490,170677,23640,1197181,249182,8881408253085368523,2732631762622931101,17740949755660336281,2603401623162865493
202410010428,"2024-09-30 20:28:49.000000",170669,42802,171278,170669,23924,1190786,252062,14740061141318863866,5052001047192360530,15832111791286855085,13962057179368340343
202410010528,"2024-09-30 21:28:49.000000",170605,42802,170479,170605,24199,1176616,252567,11171952899225989524,13385500357526526104,14366062859687431491,8503727154623056643
202410010628,"2024-09-30 22:28:49.000000",170588,42802,169962,170588,24296,1177903,252634,5717320644246464629,9703828360646857289,1659436086301983712,14629792057480369834
202410010728,"2024-09-30 23:28:49.000000",170569,42802,170380,170569,24585,1174609,253018,10567468354808495881,2144218355022193377,14922443833968518653,15728834601692720991
202410010828,"2024-10-01 00:28:49.000000",170621,42802,170083,170621,24399,1175816,252202,355053266975093844,18061134392789323626,1749747505075104054,6378346631242221844
202410010928,"2024-10-01 01:28:49.000000",170603,42802,169919,170603,24483,1173598,253546,6851646290474914127,3602496065974203085,6173599107598999149,4993659220672864179
202410011028,"2024-10-01 02:28:49.000000",170605,42802,169542,170605,24722,1172976,253674,6371319837876203313,16242707934831539593,4300105767709140952,9645168275694226246
202410011128,"2024-10-01 03:28:49.000000",170656,42802,171670,170656,24613,1173334,251348,2079486060046898196,18413624309202109124,7821517814467692198,14406687801437030916
202410011228,"2024-10-01 04:28:49.000000",170465,42802,170417,170465,24721,1166569,260655,16969614660628697324,9749576347193722022,1091439932031093558,4696318168938190922
202410011328,"2024-10-01 05:28:49.000000",170474,42802,170200,170474,24712,1158792,261139,10303428195911302867,18428203980533126893,17854417479035412164,7777321835066680206
202410011428,"2024-10-01 06:28:49.000000",170513,42802,170461,170513,24812,1160518,258938,16954493382825828381,1604589207416712423,4426962766862307003,688808080714492187
202410011528,"2024-10-01 07:28:49.000000",170556,42802,170961,170556,24652,1163906,260583,5591486054619647232,16649699803336950364,6455585721817366876,10963799472282447924
202410011628,"2024-10-01 08:28:49.000000",170498,42802,170674,170498,24965,1147346,262878,14473733595172064218,5093967764553656536,17310177152195676095,7041973179677145729
202410011728,"2024-10-01 09:28:49.000000",170507,42802,171267,170507,24947,1162103,259939,12057732160371139089,18205123473201490797,11110779968047299025,11112809134825047737
202410011828,"2024-10-01 10:28:49.000000",170516,42802,170014,170516,24765,1159821,262114,2296231002470092931,14935583042448754873,13597580473868137542,6101325740095239868
202410011928,"2024-10-01 11:28:49.000000",170603,42802,170873,170603,24830,1165929,263855,4931267022416847616,244386005930391392,14178851319268632938,8904146883533966656
202410012028,"2024-10-01 12:28:49.000000",170638,42802,170648,170638,24643,1175046,258613,17842681350114966629,7705898181784388949,8587236112889743921,2450354201894528925
202410012128,"2024-10-01 13:28:49.000000",170619,42802,170655,170619,24476,1180585,257878,14471302564272321947,13599849645230172041,2773905605622019257,3515549639973115589
202410012228,"2024-10-01 14:28:49.000000",170616,42802,170792,170616,24324,1181182,255542,9977335568769973323,15192526966678304969,17031081738764193821,12586308788051284973
202410012328,"2024-10-01 15:28:49.000000",170622,42802,171156,170622,24393,1185696,252328,3397998405268888721,6402616394062836463,4451561648435284781,17989836519025836271
202410020028,"2024-10-01 16:28:49.000000",170642,42802,170402,170642,24443,1186524,250169,13549887473720670513,10324742189782581959,573944891188631008,15311837458376858032
202410020128,"2024-10-01 17:28:49.000000",170800,42802,171260,170800,24223,1198818,257777,9896291374430067448,14156178720184111988,993422655102540552,2254233104871826612
202410020228,"2024-10-01 18:28:49.000000",170800,42802,171693,170800,24420,1211025,259660,1875393937569579524,9181678950333324840,12488071265160860161,7880952818618150569
202410020328,"2024-10-01 19:28:49.000000",170724,42802,170575,170724,24469,1207408,258692,7582187614448142018,16842264794507806624,18352229036465970445,3853071946124357083
202410020428,"2024-10-01 20:28:49.000000",170616,42802,170869,170616,24531,1202895,260667,1801256670127552601,17377654430115313357,2158908628909805855,5397705415482414697
202410020528,"2024-10-01 21:28:49.000000",170634,42802,170560,170634,24554,1207279,256158,8703326223590157018,11919262915431780396,2195945102478053592,17708372429473365142
202410020628,"2024-10-01 22:28:49.000000",170543,42802,170303,170543,24738,1195477,259458,524831432287227892,1709743533700349252,4822149585099003213,5353026434876962243
202410020728,"2024-10-01 23:28:49.000000",170716,42802,170079,170716,24672,1187413,256076,8730680715627697727,8471825266830959665,1648078543789403575,17946149501687076413
202410020828,"2024-10-02 00:28:49.000000",170647,42802,170597,170647,24667,1192241,258998,5574325913406438384,13375601265219825856,1324271280972571577,15161709504214881331
202410020928,"2024-10-02 01:28:49.000000",170628,42802,169853,170628,24669,1188734,265181,9544242016458018337,4939026404820283755,14670873613845104761,9057666641448031965
202410021028,"2024-10-02 02:28:49.000000",170673,42802,170373,170673,24770,1176252,264767,10607097877502332195,4665696491180607819,5499934082765116040,2322732998243208892
202410021128,"2024-10-02 03:28:49.000000",170756,42802,169455,170756,24773,1185778,271998,12996857204044275409,9085814012640607167,11716029598664494230,15022729715784579692
202410021228,"2024-10-02 04:28:50.000000",170688,42802,170582,170688,24779,1179425,262459,5850775723131806524,16423783788685258430,17667504798858608198,1101322781679190350
202410021328,"2024-10-02 05:28:49.000000",170692,42802,170387,170692,24741,1185132,259846,5468406219660314405,9691056282629967861,4800856055451005209,13458775072089695147
202410021428,"2024-10-02 06:28:49.000000",170651,42802,170376,170651,24831,1178804,260402,13848801466383029506,4818197259483346410,1495466195378459059,1703639562260431215
202410021528,"2024-10-02 07:28:49.000000",170618,42802,170979,170618,24861,1180673,260865,6166595140555518618,1050663756670888960,15621687197275130917,12713964439215711035
202410021628,"2024-10-02 08:28:49.000000",170615,42802,170277,170615,25020,1139487,305976,8059134259656184682,5955565910439161632,12759755499834562370,10364681901681196728
202410021728,"2024-10-02 09:28:49.000000",170623,42802,170641,170623,24809,1183161,258842,7035762115625670926,12345861344408608000,9053837360429945242,16131107034271918810
202410021828,"2024-10-02 10:28:49.000000",170525,42802,170505,170525,24875,1164153,277548,6809292648454770964,10694511634381805882,4880780800846529306,3214847189311652976
202410021928,"2024-10-02 11:28:49.000000",170632,42802,170494,170632,25049,1193041,261611,11010576051065182817,7598528422296594427,16914685173093186716,94695018024723304
202410022328,"2024-10-02 15:28:49.000000",170698,42802,170586,170698,24566,1205183,257151,11255490321135221440,9451696070323308016,8938734030894507154,1135479159757237206
202410030028,"2024-10-02 16:28:49.000000",170763,42802,170817,170763,24524,1191271,262611,5237550196328928368,9557262347541721158,10890405482827064130,11053559445922687886
202410030128,"2024-10-02 17:28:49.000000",170721,42802,171156,170721,24546,1205320,258841,14216953716888180756,8290550381449758386,10809171275834379179,8630811830794711453
202410030228,"2024-10-02 18:28:49.000000",170695,42802,170321,170695,24329,1202362,262449,4380557397042768767,12863667814685813349,11862489750993125879,5578952168015564767
202410030328,"2024-10-02 19:28:49.000000",170724,42802,170512,170724,24331,1206267,260999,14151728285383908197,18328271462135748921,7384510939985972564,11329386726322154634
202410030428,"2024-10-02 20:28:49.000000",170651,42802,171337,170651,24604,1201583,263656,18173230906997155187,12767620866834932075,7450417753157724310,90602081619781538
202410030828,"2024-10-03 00:28:49.000000",170674,42802,170924,170674,24601,1182433,260266,17686690690054182678,5983346445908068930,12259097613875119082,13431288585912244908
202410030928,"2024-10-03 01:28:49.000000",170608,42802,170641,170608,24550,1196903,255994,9908996479839532497,113120300923880789,14612076651555863338,7655819886623652266
202410031028,"2024-10-03 02:28:49.000000",170618,42802,170836,170618,24554,1192480,257464,12489503630100158693,10353897694796760731,7004081708203725432,17837990465011145020
202410031128,"2024-10-03 03:28:49.000000",170494,42802,170204,170494,24737,1190289,260564,3981463685024468376,12059568859685655272,17901753706292882877,7979254728610853235
202410031228,"2024-10-03 04:28:49.000000",170559,42802,170843,170559,24664,1182244,258293,17620060589957483839,8745205469993268663,7642980064640983754,10123969872488805144
202410031328,"2024-10-03 05:28:49.000000",170616,42802,170873,170616,24848,1181633,262673,410604017303383092,17561076109633554088,6428996126271391525,17192518590561697667
202410031428,"2024-10-03 06:28:49.000000",170628,42802,170873,170628,24592,1180053,264374,1824925515869971922,9821442695319786422,5112982812996880167,11641500888018502155
202410031528,"2024-10-03 07:28:49.000000",170648,42802,170516,170648,24460,1175031,265336,623859578025340265,13779326572945952361,12767710860083570881,17036833439704434267
202410031628,"2024-10-03 08:28:49.000000",170617,42802,169929,170617,24804,1175268,261937,16174639674095300109,10752604355651067253,5101035582655395191,12352408616968315727
202410031728,"2024-10-03 09:28:49.000000",170478,42802,169568,170478,24794,1168641,266117,10535524856833604522,17243253111804654036,16772284091533107375,17244900724351230687
202410031828,"2024-10-03 10:28:49.000000",170460,42802,170318,170460,25087,1164114,270844,1810493254862804639,15357599678848840273,7083122323759165917,16625351914936297897
202410031928,"2024-10-03 11:28:49.000000",170580,42802,170244,170580,24695,1182033,274928,11674246390905846205,6742813941590251691,14551987851846789677,15203062535674979619
202410032028,"2024-10-03 12:28:49.000000",170581,42802,170208,170581,24860,1145630,315418,4554166248216357082,8957014878894839022,8825010986105950025,2473889559675878659
202410032128,"2024-10-03 13:28:49.000000",170680,42802,170387,170680,24637,1202279,263246,3488362119063717127,10838251286989849869,16146431126758524723,2159809336109184923
202410032228,"2024-10-03 14:28:49.000000",170602,42801,170769,170602,24772,1153373,312509,15006489731684951639,7362843947019608991,13281353604568519230,9552142567437874578
202410032328,"2024-10-03 15:28:49.000000",170757,42802,170010,170757,24552,1211431,256485,15783763298815562959,5900428923523275859,7451380902122028545,18173731942368809411
202410040028,"2024-10-03 16:28:49.000000",170731,42802,171323,170731,24712,1213443,255584,6438518189326545381,905707465386693159,3623274955371125215,8993591753630135655
202410040128,"2024-10-03 17:28:49.000000",170759,42802,171160,170759,24660,1209392,257047,7583614832090985172,4168151136876319606,1114066846891930175,3936867219539207611
202410040228,"2024-10-03 18:28:49.000000",170770,42802,171263,170770,24565,1212711,253147,5708349704080040451,391992666578371835,7004455038744659718,16028715232813328854
202410040328,"2024-10-03 19:28:49.000000",170699,42802,170655,170699,24674,1211631,254900,16742311118100338163,5324048631272357693,3282724817977337035,3286870167367797187
202410040428,"2024-10-03 20:28:49.000000",170660,42802,171648,170660,24713,1201151,262132,6979747543285822296,14436877875806515146,942703089588775905,11270276162019013305
202410040828,"2024-10-04 00:28:49.000000",170620,42802,170373,170620,24862,1147979,298032,16629521459634503515,4296206859052656201,14267938720915671731,9331187884277573033
202410040928,"2024-10-04 01:28:49.000000",170637,42802,170766,170637,24828,1180616,261833,11514427786677640719,6412637449887618319,4893739608661762792,4654790253872883472
202410041028,"2024-10-04 02:28:49.000000",170598,42802,170711,170598,24884,1186012,262510,8221128227324422471,157452153849059661,5783376849573306410,17114051978073727056
202410041128,"2024-10-04 03:28:49.000000",170590,42802,170409,170590,24932,1174411,263759,3234757736441138914,9965090769272771236,2690280466021511545,5214622832123821145
202410041228,"2024-10-04 04:28:49.000000",170706,42802,171241,170706,24858,1188988,253322,697667452780112216,15866056298850448484,8888364804442546378,13041393820353313202
202410041328,"2024-10-04 05:28:49.000000",170651,42802,170920,170651,25011,1178734,260614,12098172865340627135,2691904696450569733,197580795576271126,6002562448022797624
202410041428,"2024-10-04 06:28:49.000000",170565,42802,170553,170565,24960,1179317,263215,15820945036799932761,11692882629134747079,15513608348579414255,12932162552248411785
202410041528,"2024-10-04 07:28:49.000000",170532,42802,170976,170532,24901,1186861,266708,17880478967707656229,1175626155240442861,2856923226176780731,2030547519145008517
202410041628,"2024-10-04 08:28:49.000000",170557,42802,170589,170557,25019,1181103,266916,4365925297037936809,15360460615038285559,11691403952941401556,11446723846181222946
202410041728,"2024-10-04 09:28:49.000000",170439,42802,169470,170439,25242,1177356,262360,10155646336228631957,2973260739325882463,13175378584644934212,13532638964565517966
202410041828,"2024-10-04 10:28:49.000000",170549,42802,170354,170549,25026,1174478,264890,1364627228671207545,6974859854496508137,8897675110586026680,7831321463632522680
202410041928,"2024-10-04 11:28:49.000000",170563,42802,170681,170563,24823,1171146,277152,4009202133865865947,2059649947447496407,6278633914515795664,12659835647697351454
202410042028,"2024-10-04 12:28:49.000000",170627,42802,170677,170627,24766,1191920,264049,130591419277260311,11976334276571505187,8538239403981065486,3463121671570946016
202410042128,"2024-10-04 13:28:49.000000",170648,42802,170468,170648,24728,1197322,264219,9400922152218572472,12193893861811060984,5550020041938521069,16766938983314747971
202410042228,"2024-10-04 14:28:49.000000",170734,42802,170380,170734,24544,1208789,255961,2272310454544079356,12777627784747064556,5084417279808915555,17173745062402703253
202410042328,"2024-10-04 15:28:49.000000",170767,42802,170189,170767,24381,1209582,255081,15200119694216495049,11383292616247425749,3614322751269597877,15359577084599863821
202410050028,"2024-10-04 16:28:49.000000",170733,42802,170703,170733,24161,1206520,259138,16856455314822261742,77985086719485356,13252177100791999601,4147740026486783113
202410050128,"2024-10-04 17:28:49.000000",170760,42802,171057,170760,24298,1205773,254875,17650372262128549452,10037178226612740524,14057225294678110045,7149168936144835009
202410050628,"2024-10-04 22:28:49.000000",170659,42802,171252,170659,24674,1202826,258554,13805259791165895584,16729753926881349492,17058306970568931565,1581201068940794617
202410050728,"2024-10-04 23:28:49.000000",170682,42802,170292,170682,24690,1205000,254479,4109065883705427034,10588495266236942370,4711225440396563139,8160346037043252853
202410050828,"2024-10-05 00:28:49.000000",170689,42802,170351,170689,24718,1200906,253072,379681823175209082,11666288724724523108,13470881510128044965,13326412463661499857
202410050928,"2024-10-05 01:28:49.000000",170652,42802,169455,170652,24585,1188271,256082,8583859069812088603,17769037112973421499,8717736864787222157,4243830704627030483
202410051028,"2024-10-05 02:28:49.000000",170766,42802,171090,170766,24819,1195821,256593,4069846176839925746,8938660154709472620,7666775663365327340,7309030896412134532
202410051128,"2024-10-05 03:28:49.000000",170699,42802,171105,170699,24775,1190845,258201,10319013126746894951,7556201545689318515,946515970449864447,15691747253332939573
202410051228,"2024-10-05 04:28:50.000000",170627,42802,170946,170627,25088,1189018,257466,5606614826486980072,13981330701722163066,12913723797797667728,14357620623018484938
202410051328,"2024-10-05 05:28:49.000000",170614,42802,171094,170614,25142,1182517,260821,12807547676028964663,14854252924173389677,17121823839398524287,3739181134638239191
202410051428,"2024-10-05 06:28:49.000000",170553,42802,171101,170553,25151,1177226,263867,9819518970407387531,7661993446377619617,12261083069707248688,2097265547804605964
202410051528,"2024-10-05 07:28:49.000000",170649,42802,170906,170649,24879,1191509,261129,15214517423850616455,10741935201674902621,6549904860688432476,11664803820374885462
202410051628,"2024-10-05 08:28:49.000000",170512,42802,169893,170512,25153,1175087,261439,16634246265382200520,4264806531292736540,2550493377303138407,1181142755651521283
202410051728,"2024-10-05 09:28:49.000000",170626,42802,170758,170626,24999,1183867,260713,13304714683916119779,10955094212826416787,11510167792079885262,14775234239852384624
202410051828,"2024-10-05 10:28:49.000000",170506,42802,170729,170506,25109,1178511,264913,5551600956126367001,10575942260753922663,17215250785452433102,7374819468834310410
202410051928,"2024-10-05 11:28:49.000000",170579,42802,170758,170579,24883,1181650,265626,5678390133395013829,384198276844061703,3937100527248325388,10561475960233433310
202410052028,"2024-10-05 12:28:49.000000",170608,42802,170972,170608,24821,1191214,262902,7704509913087065054,11171815119605922394,17635747208759280838,9920435167689174218
202410052128,"2024-10-05 13:28:49.000000",170634,42802,170928,170634,24709,1195096,266925,1230003012454388770,1292297831697158386,5832904213586652431,2615769854578703133
202410052228,"2024-10-05 14:28:49.000000",170809,42802,170369,170809,24613,1208866,255402,16062037547182137236,6263660721566158288,15308439406316793195,4943410533071786423
202410052328,"2024-10-05 15:28:49.000000",170652,42802,170120,170652,24679,1167080,297728,1828131555202303938,9439300525521607488,7808134229392864026,11823901548432555622
202410060028,"2024-10-05 16:28:49.000000",170698,42802,170325,170698,24705,1202597,258800,246857111149065790,9442812440619431026,6194219987707131724,2187971393494341586
202410060128,"2024-10-05 17:28:49.000000",170718,42802,169911,170718,24453,1205248,259233,17307659023219665306,3777976431142462360,6716516627114517727,8050092370951387679
202410060228,"2024-10-05 18:28:49.000000",170649,42802,170457,170649,24427,1202695,261431,12995647709903882773,12419580326005462523,2329339855761712076,17607706807957129364
202410060328,"2024-10-05 19:28:50.000000",170706,42802,170153,170706,24471,1207918,256322,14016187051948959281,3356541399327540039,8405055875090091169,7524009621554707049
202410060428,"2024-10-05 20:28:49.000000",170675,42802,170722,170675,24440,1203521,256978,1916820498880512704,3236078227673966692,16531793896821132118,5372860333676032152
202410060528,"2024-10-05 21:28:49.000000",170681,42802,171020,170681,24924,1203198,260086,2487232410325034753,14494800251911577521,2240157798335755274,13327386444538728270
202410060628,"2024-10-05 22:28:49.000000",170700,42802,170417,170700,24605,1199840,262314,3977531099188167967,8757686869473700599,18093131160050186106,1633846267560437402
202410060728,"2024-10-05 23:28:49.000000",170563,42802,170237,170563,24863,1194840,259709,11156937329043452130,1259380229678447796,11093773163689888682,16784181694895392126
202410060828,"2024-10-06 00:28:49.000000",170455,42802,170105,170455,24965,1182130,263380,13255995199975879705,15335014003560392729,11716699813458664094,12140122843386447216
202410060928,"2024-10-06 01:28:49.000000",170550,42802,171204,170550,24756,1193718,262437,13755089225054532160,1248718249882982616,2978923192954982827,212888777409656937
202410061028,"2024-10-06 02:28:49.000000",170634,42802,170755,170634,25010,1192655,259998,15767012511579505173,5279783879749781665,66002479803139960,1564212878740700148
202410061128,"2024-10-06 03:28:49.000000",170681,42802,170917,170681,25017,1188219,263291,17435238534886095652,11127869037827407444,1100966105267336349,5286319790458289021
202410061228,"2024-10-06 04:28:49.000000",170592,42802,169823,170592,24905,1183961,263987,12915191807388919449,2120997207583312857,512849883242270249,6164028378652996623
202410061328,"2024-10-06 05:28:49.000000",170641,42802,170461,170641,24918,1188845,262633,5526127759061052275,11732868169257669263,2028593519948263691,8263098599983877027
202410061428,"2024-10-06 06:28:49.000000",170578,42802,169798,170578,25016,1188015,262791,283886011724376814,15615157821988678376,15104025195732996969,9910819794133034489
202410061528,"2024-10-06 07:28:49.000000",170524,42802,169849,170524,24806,1182192,263629,5189850464426884668,6067870160883839990,2637199728589902610,4122363738707730486
202410061628,"2024-10-06 08:28:49.000000",170585,42802,171860,170585,25173,1183436,265732,10358361343972650265,7615964004881088241,792837612557492385,14679114376172109957
202410061728,"2024-10-06 09:28:49.000000",170520,42802,170670,170520,25175,1177532,264995,2928344445198235070,3073614678587722582,8705006954165665440,12773405469902021384
202410061828,"2024-10-06 10:28:49.000000",170552,42802,170516,170552,25201,1182998,263576,8329792313426987922,7031078068031393806,3922315367732856490,1380589734550654130
202410061928,"2024-10-06 11:28:49.000000",170560,42802,169820,170560,25035,1184573,266218,11057791596730677,6253292003802545979,2869145475515923329,17885238701166746021
202410062028,"2024-10-06 12:28:49.000000",170691,42802,170358,170691,25022,1195233,263479,8662020222019636739,14775911523890096661,3962247273016349248,6687764971817669410
202410062128,"2024-10-06 13:28:49.000000",170672,42802,170762,170672,24741,1200562,261663,6125231342216707343,1932602507075300669,11852056639490713126,18026037080919575232
202410062228,"2024-10-06 14:28:49.000000",170713,42802,171134,170713,24465,1206088,257809,5788087744985541762,10233754701452967932,16787507953017155591,13205234712117972461
202410062328,"2024-10-06 15:28:49.000000",170757,42802,170288,170757,24676,1197380,260865,9348487947204718335,2211574610710651701,2698968493109407225,15319435758793818177
202410070028,"2024-10-06 16:28:49.000000",170809,42802,170865,170809,24430,1208652,251682,1714892662896813107,7712215563091188375,11387736998565568513,10581029140593448917
202410070128,"2024-10-06 17:28:49.000000",170732,42802,171016,170732,24418,1205339,254199,3058149047731318239,58466579810984159,13218346539262618304,4353820459640707154
202410070228,"2024-10-06 18:28:49.000000",170788,42802,170424,170788,24546,1204230,255784,13913531458615448150,16648956805664383082,1307972764504330637,159348462523626267
202410070328,"2024-10-06 19:28:49.000000",170704,42802,172045,170704,24471,1208591,250239,2278986472757023980,18242833032804584842,12932445022692146128,3443424226656195612
202410070428,"2024-10-06 20:28:49.000000",170654,42802,170362,170654,24653,1200356,250633,5598744908560072258,6316697008547349802,14095565494571059748,10169921618394499394
202410070528,"2024-10-06 21:28:49.000000",170706,42802,170109,170706,24825,1192365,254155,3957805093337096074,2429749394047257348,15475095280550796495,6088228726712006953
202410070628,"2024-10-06 22:28:49.000000",170669,42802,170670,170669,24696,1182420,258543,6851953187829016774,13008601553330083990,1765006124817317085,7103185327871463791
202410070728,"2024-10-06 23:28:49.000000",170582,42802,170149,170582,24939,1184157,257437,7094707964772098001,6020909452231049879,789202782044707022,13033873297129022542
202410070828,"2024-10-07 00:28:49.000000",170649,42802,171072,170649,24956,1174233,255778,12085301301150507352,2181178776441767398,12955959417184169651,8004655784202960405
202410070928,"2024-10-07 01:28:49.000000",170586,42802,171072,170586,25056,1170123,263067,17038633771511068852,9768849589627704488,13868476968457923761,15535054043299639115
202410071028,"2024-10-07 02:28:49.000000",170579,42802,170578,170579,24723,1180104,257004,10245774531686868933,10172401242940026707,11446329450978118261,16400910828206243321
202410071128,"2024-10-07 03:28:49.000000",170658,42802,170376,170658,24878,1180250,259631,7560894317914296823,158217025282734863,1656191898678637748,5279258707664511846
202410071228,"2024-10-07 04:28:49.000000",170653,42802,170149,170653,25098,1172690,257878,11078898988103664027,12894770599254004475,1712140868846356862,3445784293424963268
202410071328,"2024-10-07 05:28:49.000000",170598,42802,170519,170598,24931,1167950,257821,15818278729857455809,4933184389407788395,8772598918188525438,16490011676544386330
202410071428,"2024-10-07 06:28:49.000000",170682,42802,170810,170682,24754,1177290,256733,2619473853109211257,12312120536080149661,10250453828323711825,6201216415736832309
202410071528,"2024-10-07 07:28:49.000000",170572,42802,170633,170572,25048,1176157,260250,7666625164751981817,4283315066080654767,2166619826885591258,14999706482311440934
202410071628,"2024-10-07 08:28:49.000000",170523,42802,171371,170523,25155,1166031,263413,483162103928795715,10685004643352702537,9165813577227150991,7762878264701770869
202410072028,"2024-10-07 12:28:49.000000",170642,42802,170633,170642,24818,1186772,261849,11243617357467487257,15682874492785385589,17713416155866164221,712474116586609733
202410072128,"2024-10-07 13:28:49.000000",170710,42802,170332,170710,24874,1192024,263295,1196104817309981685,1737662101689480233,7886389887325497308,3452079053072369604
202410072228,"2024-10-07 14:28:49.000000",170617,42802,170409,170617,24746,1190723,259271,357179857920795342,15110226278886363304,1987843156321094354,3167759606362174022
